District,Type,Built by,Longitude,Latitude,ID
Seongbuk-gu,Public facility,KT,127.028498,37.606434,WF162074
Seongbuk-gu,Public facility,KT,127.028498,37.606434,WF162075
Seongbuk-gu,Welfare facility,KT,127.008406,37.595967,WF162076
Seongbuk-gu,Welfare facility,KT,127.008406,37.595967,WF162077
Seongbuk-gu,Welfare facility,KT,127.008406,37.595967,WF162078
Seongbuk-gu,Welfare facility,KT,127.008406,37.595967,WF162079
Seongbuk-gu,Welfare facility,KT,127.008406,37.595967,WF162080
Seongbuk-gu,Welfare facility,KT,127.008406,37.595967,WF162081
Seongbuk-gu,Welfare facility,KT,127.008406,37.595967,WF162082
Seongbuk-gu,Welfare facility,KT,127.008406,37.595967,WF162083
Seongbuk-gu,Welfare facility,KT,127.008406,37.595967,WF162084
Seongbuk-gu,Public facility,KT,127.029296,37.607147,WF162085
Seongbuk-gu,Public facility,KT,127.029296,37.607147,WF162086
Seongbuk-gu,Tour site,KT,126.993558,37.600055,WF162087
Seongbuk-gu,Tour site,KT,126.993558,37.600055,WF162088
Seongbuk-gu,Tour site,KT,126.993558,37.600055,WF162089
Seongbuk-gu,Tour site,KT,126.993558,37.600055,WF162090
Seongbuk-gu,Tour site,KT,126.993558,37.600055,WF162091
Seongbuk-gu,Tour site,KT,126.993558,37.600055,WF162092
Seongbuk-gu,Tour site,KT,126.993558,37.600055,WF162093
Seongbuk-gu,Tour site,KT,126.993558,37.600055,WF162094
Seongbuk-gu,Tour site,KT,126.993558,37.600055,WF162095
Seongbuk-gu,Welfare facility,KT,127.037,37.604,WF162096
Seongbuk-gu,Welfare facility,KT,127.037,37.604,WF162097
Seongbuk-gu,Welfare facility,KT,127.037,37.604,WF162098
Seongbuk-gu,Welfare facility,KT,127.037,37.604,WF162099
Seongbuk-gu,Welfare facility,KT,127.037,37.604,WF162100
Seongbuk-gu,Welfare facility,KT,127.037,37.604,WF162101
Seongbuk-gu,Tour site,KT,127.043811,37.604442,WF162102
Seongbuk-gu,Tour site,KT,127.043811,37.604442,WF162103
Seongbuk-gu,Main Street,Seoul City,127.029863,37.585976,WF162104
Seongbuk-gu,Main Street,Seoul City,127.029863,37.585976,WF162105
Seongbuk-gu,Main Street,Seoul City,127.029425,37.585,WF162106
Seongbuk-gu,Main Street,Seoul City,127.029425,37.585,WF162107
Seongbuk-gu,Park,Seoul City,127.057863,37.608806,WF162108
Seongbuk-gu,Park,Seoul City,127.016703,37.583914,WF162109
Seongbuk-gu,Park,Seoul City,127.020575,37.600524,WF162110
Seongbuk-gu,Park,Seoul City,127.008569,37.583481,WF162111
Seongbuk-gu,Park,Seoul City,127.008569,37.583481,WF162112
Seongbuk-gu,Park,Seoul City,127.025246,37.600765,WF162113
Seongbuk-gu,Main Street,Seoul City,127.029974,37.584314,WF162114
Seongbuk-gu,Main Street,Seoul City,127.029974,37.584314,WF162115
Seongbuk-gu,Main Street,Seoul City,127.008569,37.583481,WF162116
Seongbuk-gu,Main Street,Seoul City,127.008569,37.583481,WF162117
Seongbuk-gu,Main Street,Seoul City,127.008569,37.583481,WF162118
Seongbuk-gu,Main Street,Seoul City,127.008569,37.583481,WF162119
Seongbuk-gu,Main Street,Seoul City,127.008569,37.583481,WF162120
Seongbuk-gu,Main Street,Seoul City,127.008569,37.583481,WF162121
Seongbuk-gu,Park,Seoul City,127.040374,37.609037,WF162122
Seongbuk-gu,Park,Seoul City,127.040374,37.609037,WF162123
Seongbuk-gu,Park,Seoul City,127.029959,37.585053,WF162124
Seongbuk-gu,Park,Seoul City,127.037118,37.600245,WF162125
Seongbuk-gu,Park,Seoul City,127.040723,37.615826,WF162126
Seongbuk-gu,Park,Seoul City,127.020896,37.608451,WF162127
Seongbuk-gu,Park,Seoul City,126.990659,37.603689,WF171288
Seongbuk-gu,Main Street,Seoul City,127.0310546,37.6027424,WF171289
Seongbuk-gu,Main Street,Seoul City,127.00901,37.60929,WF171290
Seongbuk-gu,Park,Seoul City,127.039937,37.607546,WF171291
Seongbuk-gu,Park,Seoul City,127.0323393,37.606269,WF171292
Seongbuk-gu,Park,Seoul City,127.0511405,37.6171166,WF171293
Seongbuk-gu,Public facility,Seoul City,127.0241587,37.6033687,WF171294
Seongbuk-gu,Public facility,Seoul City,127.0089379,37.6044239,WF171295
Seongbuk-gu,Public facility,Seoul City,127.0089379,37.6044239,WF171296
Seongbuk-gu,Public facility,Seoul City,127.0047992,37.6133394,WF171297
Seongbuk-gu,Public facility,Seoul City,127.0047992,37.6133394,WF171298
Seongbuk-gu,Public facility,Seoul City,127.0047992,37.6133394,WF171299
Seongbuk-gu,Public facility,Seoul City,127.0047992,37.6133394,WF171300
Seongbuk-gu,Public facility,Seoul City,127.0047992,37.6133394,WF171301
Seongbuk-gu,Public facility,Seoul City,127.0010832,37.5910045,WF171302
Seongbuk-gu,Public facility,Seoul City,127.0010832,37.5910045,WF171303
Seongbuk-gu,Public facility,Seoul City,127.0335742,37.6105069,WF171304
Seongbuk-gu,Public facility,Seoul City,127.033019,37.5990638,WF171305
Seongbuk-gu,Public facility,Seoul City,127.033019,37.5990638,WF171306
Seongbuk-gu,Public facility,Seoul City,127.0171591,37.6104788,WF171307
Seongbuk-gu,Public facility,Seoul City,127.0171591,37.6104788,WF171308
Seongbuk-gu,Public facility,Seoul City,127.0251029,37.6066739,WF171309
Seongbuk-gu,Public facility,Seoul City,127.0251029,37.6066739,WF171310
Seongbuk-gu,Public facility,Seoul City,127.0335742,37.6105069,WF171311
Seongbuk-gu,Public facility,Seoul City,127.0335742,37.6105069,WF171312
Seongbuk-gu,Public facility,Seoul City,127.0415178,37.6140344,WF171313
Seongbuk-gu,Public facility,Seoul City,127.0415178,37.6140344,WF171314
Seongbuk-gu,Public facility,Seoul City,127.0415178,37.6140344,WF171315
Seongbuk-gu,Public facility,Seoul City,127.0456565,37.6057299,WF171316
Seongbuk-gu,Main Street,Seoul City,127.0171744,37.5900746,WF171317
Seongbuk-gu,Main Street,Seoul City,127.0149413,37.5912455,WF171318
Seongbuk-gu,Main Street,Seoul City,127.0133681,37.5912937,WF171319
Seongbuk-gu,Main Street,Seoul City,127.0112452,37.5898783,WF171320
Seongbuk-gu,Main Street,Seoul City,127.0099099,37.5889841,WF171321
Seongbuk-gu,Main Street,Seoul City,127.0087109,37.5881555,WF171322
Seongbuk-gu,Main Street,Seoul City,127.0067107,37.5882258,WF171323
Seongbuk-gu,Public facility,District,127.01674,37.589364,WF173192
Seongbuk-gu,Public facility,District,127.01674,37.589364,WF173193
Seongbuk-gu,Public facility,District,127.01674,37.589364,WF173194
Seongbuk-gu,Public facility,District,127.01674,37.589364,WF173195
Seongbuk-gu,Public facility,District,127.01674,37.589364,WF173196
Seongbuk-gu,Public facility,District,127.01674,37.589364,WF173197
Seongbuk-gu,Public facility,District,127.01674,37.589364,WF173198
Seongbuk-gu,Public facility,District,127.01674,37.589364,WF173199
Seongbuk-gu,Public facility,District,127.01674,37.589364,WF173200
Seongbuk-gu,Public facility,District,127.01674,37.589364,WF173201
Seongbuk-gu,Welfare facility,Seoul City,127.0344009,37.5977518,WF181068
Seongbuk-gu,Welfare facility,Seoul City,127.0344009,37.5977518,WF181069
Seongbuk-gu,Welfare facility,Seoul City,127.0344009,37.5977518,WF181070
Seongbuk-gu,Welfare facility,Seoul City,127.0344009,37.5977518,WF181071
Seongbuk-gu,Welfare facility,Seoul City,127.0344009,37.5977518,WF181072
Seongbuk-gu,Welfare facility,Seoul City,127.0344009,37.5977518,WF181073
Songpa-gu,Park,KT,127.1025195,37.5024312,WF111167
Songpa-gu,Street market,LGU+,127.0845525,37.5090368,WF121597
Songpa-gu,Street market,LGU+,127.0845525,37.5090368,WF121598
Songpa-gu,Main Street,LGU+,127.0828188,37.5107962,WF121599
Songpa-gu,Main Street,LGU+,127.0828188,37.5107962,WF121600
Songpa-gu,Public facility,LGU+,127.0834499,37.5064511,WF121601
Songpa-gu,Public facility,LGU+,127.083043,37.506396,WF121602
Songpa-gu,Main Street,Seoul City,127.109732,37.5059772,WF121603
Songpa-gu,Main Street,Seoul City,127.1240435,37.4901457,WF121604
Songpa-gu,Tour site,Seoul City,127.092619,37.502723,WF121605
Songpa-gu,Park,Seoul City,127.10681,37.5131426,WF121606
